gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	taxonomicIssue	nonTaxonomicIssue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	superfamilyKey	familyKey	subfamilyKey	tribeKey	subtribeKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	isInvasive	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
1660907357				CC_BY_NC_4_0	2016-06-28T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:001682	001682		Julio Rafael Contreras Roqué															PRESENT																																									SOUTH_AMERICA				AR	Mendoza	Santa Rosa		Santa Rosa																																																												Anthus Bechstein, 1805								Animalia	Chordata	Aves	Passeriformes		Motacillidae				Anthus							GENUS				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.196Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE;TAXON_MATCH_HIGHERRANK				false	false	2490241	2490241	1	44	212	729		5257				2490241				Anthus Bechstein, 1805	Anthus sp.		EML	2025-11-25T07:12:45.196Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									
1660907356				CC_BY_NC_4_0	2016-06-21T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:001644	001644		Julio Rafael Contreras Roqué															PRESENT																																									SOUTH_AMERICA				AR	Río Negro	Bariloche		Bariloche																																																												Zonotrichia capensis (P.L.S.Müller, 1776)								Animalia	Chordata	Aves	Passeriformes		Passerellidae				Zonotrichia	Zonotrichia			capensis			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.244Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	5231103	5231103	1	44	212	729		9410667				6173226		5231103	Zonotrichia capensis	Zonotrichia capensis (P.L.S.Müller, 1776)	Zonotrichia capensis		EML	2025-11-25T07:12:45.244Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660907355				CC_BY_NC_4_0									IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:001604	001604		Julio Rafael Contreras Roqué															PRESENT																																									SOUTH_AMERICA				AR	Río Negro	Pilcaniyén		Pilcaniyén																																																												Anthus Bechstein, 1805								Animalia	Chordata	Aves	Passeriformes		Motacillidae				Anthus							GENUS				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.231Z						CONTINENT_DERIVED_FROM_COUNTRY;MODIFIED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE;TAXON_MATCH_HIGHERRANK				false	false	2490241	2490241	1	44	212	729		5257				2490241				Anthus Bechstein, 1805	Anthus sp.		EML	2025-11-25T07:12:45.231Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									
1660907354				CC_BY_NC_4_0									IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:001608	001608		Julio Rafael Contreras Roqué															PRESENT																																									SOUTH_AMERICA				AR	Neuquén	Collón Curá		Collón Curá																																																												Asthenes pyrrholeuca (Vieillot, 1817)								Animalia	Chordata	Aves	Passeriformes		Furnariidae				Asthenes	Asthenes			pyrrholeuca			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.236Z						CONTINENT_DERIVED_FROM_COUNTRY;MODIFIED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	5230112	5230112	1	44	212	729		5243				2485385		5230112	Asthenes pyrrholeuca	Asthenes pyrrholeuca (Vieillot, 1817)	Asthenes pyrrholeuca		EML	2025-11-25T07:12:45.236Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660907353				CC_BY_NC_4_0									IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:001684	001684		Julio Rafael Contreras Roqué															PRESENT																																									SOUTH_AMERICA				AR	Río Negro	Pilcaniyeu		Pilcaniyeu																																																												Cinclodes patagonicus (Gmelin, 1789)								Animalia	Chordata	Aves	Passeriformes		Furnariidae				Cinclodes	Cinclodes			patagonicus			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.195Z						CONTINENT_DERIVED_FROM_COUNTRY;MODIFIED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	2485058	2485058	1	44	212	729		5243				2485047		2485058	Cinclodes patagonicus	Cinclodes patagonicus (Gmelin, 1789)	Cinclodes patagonicus		EML	2025-11-25T07:12:45.195Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660907352				CC_BY_NC_4_0	2016-06-21T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:001627	001627		Julio Rafael Contreras Roqué															PRESENT																																									SOUTH_AMERICA				AR	Mendoza	Santa Rosa		Santa Rosa																																																												Phrygilus fruticeti (Kittlitz, 1833)								Animalia	Chordata	Aves	Passeriformes		Thraupidae				Rhopospina	Phrygilus			fruticeti			SPECIES				SYNONYM			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.253Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	5231068	11002466	1	44	212	729		9352				4850030		11002466	Rhopospina fruticeti	Rhopospina fruticeti (Kittlitz, 1833)	Phrygilus fruticeti		EML	2025-11-25T07:12:45.253Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									
1660907351				CC_BY_NC_4_0									IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:001700	001700		Yolanda Ester Davies															PRESENT																																									SOUTH_AMERICA				AR	Neuquén	Los Lagos		Los Lagos																																																												Elaenia albiceps (Orbigny & Lafresnaye, 1837)								Animalia	Chordata	Aves	Passeriformes		Tyrannidae				Elaenia	Elaenia			albiceps			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.152Z						CONTINENT_DERIVED_FROM_COUNTRY;MODIFIED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	5229651	5229651	1	44	212	729		5291				2483089		5229651	Elaenia albiceps	Elaenia albiceps (Orbigny & Lafresnaye, 1837)	Elaenia albiceps		EML	2025-11-25T07:12:45.152Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660907350				CC_BY_NC_4_0									IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:001613	001613		Andrés Gaspar Giai															PRESENT																																									SOUTH_AMERICA				AR	Neuquén	Los Lagos		Los Lagos																																																												Cinclodes patagonicus (Gmelin, 1789)								Animalia	Chordata	Aves	Passeriformes		Furnariidae				Cinclodes	Cinclodes			patagonicus			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.235Z						CONTINENT_DERIVED_FROM_COUNTRY;MODIFIED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	2485058	2485058	1	44	212	729		5243				2485047		2485058	Cinclodes patagonicus	Cinclodes patagonicus (Gmelin, 1789)	Cinclodes patagonicus		EML	2025-11-25T07:12:45.235Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660907349				CC_BY_NC_4_0									IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:001622	001622		Julio Rafael Contreras Roqué															PRESENT																																									SOUTH_AMERICA				AR	Mendoza	Capital		Capital																																																												Geositta rufipennis (Burmeister, 1860)								Animalia	Chordata	Aves	Passeriformes		Furnariidae				Geositta	Geositta			rufipennis			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.254Z						CONTINENT_DERIVED_FROM_COUNTRY;MODIFIED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE;TAXON_MATCH_FUZZY				false	false	2485868	2485868	1	44	212	729		5243				2485862		2485868	Geositta rufipennis	Geositta rufipennis (Burmeister, 1860)	Geossita rufipennis		EML	2025-11-25T07:12:45.254Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660907348				CC_BY_NC_4_0	2016-07-29T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:001781	001781		Julio Rafael Contreras Roqué															PRESENT																																									SOUTH_AMERICA				AR	Río Negro	Bariloche		Bariloche																																																												Geositta rufipennis giaii Contreras, 1976								Animalia	Chordata	Aves	Passeriformes		Furnariidae				Geositta	Geositta			rufipennis	giaii		SUBSPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.436Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	6171429	6171429	1	44	212	729		5243				2485862		2485868	Geositta rufipennis	Geositta rufipennis giaii Contreras, 1976	Geositta rufipennis giaii		EML	2025-11-25T07:12:45.436Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									
1660907347				CC_BY_NC_4_0	2016-06-22T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:001663	001663		Julio Rafael Contreras Roqué															PRESENT																																									SOUTH_AMERICA				AR	Chubut	Biedma		Biedma																																																												Zonotrichia capensis (P.L.S.Müller, 1776)								Animalia	Chordata	Aves	Passeriformes		Passerellidae				Zonotrichia	Zonotrichia			capensis			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.211Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	5231103	5231103	1	44	212	729		9410667				6173226		5231103	Zonotrichia capensis	Zonotrichia capensis (P.L.S.Müller, 1776)	Zonotrichia capensis		EML	2025-11-25T07:12:45.211Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660907346				CC_BY_NC_4_0									IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:001720	001720		Arturo Martín Banzán															PRESENT																																									SOUTH_AMERICA				AR	Mendoza	San Carlos		La Consulta																																																												Zenaida auriculata (Des Murs, 1847)								Animalia	Chordata	Aves	Columbiformes		Columbidae				Zenaida	Zenaida			auriculata			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.063Z						CONTINENT_DERIVED_FROM_COUNTRY;MODIFIED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	2495358	2495358	1	44	212	1446		5233				2495346		2495358	Zenaida auriculata	Zenaida auriculata (Des Murs, 1847)	Zenaida auriculata		EML	2025-11-25T07:12:45.063Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660907345				CC_BY_NC_4_0									IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:001621	001621		Julio Rafael Contreras Roqué															PRESENT																																									SOUTH_AMERICA				AR	Mendoza	Santa Rosa		Ñacuñán																																																												Stigmatura budytoides (Orbigny & Lafresnaye, 1837)								Animalia	Chordata	Aves	Passeriformes		Tyrannidae				Stigmatura	Stigmatura			budytoides			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.251Z						CONTINENT_DERIVED_FROM_COUNTRY;MODIFIED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	2483252	2483252	1	44	212	729		5291				2483248		2483252	Stigmatura budytoides	Stigmatura budytoides (Orbigny & Lafresnaye, 1837)	Stigmatura budytoides		EML	2025-11-25T07:12:45.251Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660907344				CC_BY_NC_4_0	2016-06-22T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:001661	001661		Julio Rafael Contreras Roqué															PRESENT																																									SOUTH_AMERICA				AR	Río Negro	Bariloche		Bariloche																																																												Zonotrichia capensis (P.L.S.Müller, 1776)								Animalia	Chordata	Aves	Passeriformes		Passerellidae				Zonotrichia	Zonotrichia			capensis			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.212Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	5231103	5231103	1	44	212	729		9410667				6173226		5231103	Zonotrichia capensis	Zonotrichia capensis (P.L.S.Müller, 1776)	Zonotrichia capensis		EML	2025-11-25T07:12:45.212Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660907343				CC_BY_NC_4_0									IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:001716	001716		Julio Rafael Contreras Roqué															PRESENT																																									SOUTH_AMERICA				AR	Río Negro	Bariloche		Bariloche																																																												Geositta rufipennis giaii Contreras, 1976								Animalia	Chordata	Aves	Passeriformes		Furnariidae				Geositta	Geositta			rufipennis	giaii		SUBSPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.137Z						CONTINENT_DERIVED_FROM_COUNTRY;MODIFIED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	6171429	6171429	1	44	212	729		5243				2485862		2485868	Geositta rufipennis	Geositta rufipennis giaii Contreras, 1976	Geositta rufipennis giaii		EML	2025-11-25T07:12:45.137Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									
1660907342				CC_BY_NC_4_0	2016-06-21T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:001636	001636		Julio Rafael Contreras Roqué															PRESENT																																									SOUTH_AMERICA				AR	Neuquén	Collón Curá		Collón Curá																																																												Anthus Bechstein, 1805								Animalia	Chordata	Aves	Passeriformes		Motacillidae				Anthus							GENUS				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.261Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE;TAXON_MATCH_HIGHERRANK				false	false	2490241	2490241	1	44	212	729		5257				2490241				Anthus Bechstein, 1805	Anthus sp.		EML	2025-11-25T07:12:45.261Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									
1660907341				CC_BY_NC_4_0	2016-06-22T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:001666	001666		Julio Rafael Contreras Roqué															PRESENT																																									SOUTH_AMERICA				AR	Río Negro	Bariloche		Bariloche																																																												Cinclodes patagonicus (Gmelin, 1789)								Animalia	Chordata	Aves	Passeriformes		Furnariidae				Cinclodes	Cinclodes			patagonicus			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.214Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	2485058	2485058	1	44	212	729		5243				2485047		2485058	Cinclodes patagonicus	Cinclodes patagonicus (Gmelin, 1789)	Cinclodes patagonicus		EML	2025-11-25T07:12:45.214Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660907340				CC_BY_NC_4_0	2016-06-22T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:001654	001654		Julio Rafael Contreras Roqué															PRESENT																																									SOUTH_AMERICA				AR	Río Negro	Pilcaniyeu		Pilcaniyeu																																																												Geositta cunicularia (Vieillot, 1816)								Animalia	Chordata	Aves	Passeriformes		Furnariidae				Geositta	Geositta			cunicularia			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.245Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	2485888	2485888	1	44	212	729		5243				2485862		2485888	Geositta cunicularia	Geositta cunicularia (Vieillot, 1816)	Geositta cunicularia		EML	2025-11-25T07:12:45.245Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660907339				CC_BY_NC_4_0									IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:001618	001618		Julio Rafael Contreras Roqué															PRESENT																																									SOUTH_AMERICA				AR	Mendoza	Santa Rosa		Ñacuñán																																																												Stigmatura budytoides (Orbigny & Lafresnaye, 1837)								Animalia	Chordata	Aves	Passeriformes		Tyrannidae				Stigmatura	Stigmatura			budytoides			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.233Z						CONTINENT_DERIVED_FROM_COUNTRY;MODIFIED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	2483252	2483252	1	44	212	729		5291				2483248		2483252	Stigmatura budytoides	Stigmatura budytoides (Orbigny & Lafresnaye, 1837)	Stigmatura budytoides		EML	2025-11-25T07:12:45.233Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660907338				CC_BY_NC_4_0									IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:001691	001691		Julio Rafael Contreras Roqué															PRESENT																																									SOUTH_AMERICA				AR	Neuquén	Los Lagos		Los Lagos																																																												Zonotrichia capensis (P.L.S.Müller, 1776)								Animalia	Chordata	Aves	Passeriformes		Passerellidae				Zonotrichia	Zonotrichia			capensis			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.207Z						CONTINENT_DERIVED_FROM_COUNTRY;MODIFIED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	5231103	5231103	1	44	212	729		9410667				6173226		5231103	Zonotrichia capensis	Zonotrichia capensis (P.L.S.Müller, 1776)	Zonotrichia capensis		EML	2025-11-25T07:12:45.207Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660907337				CC_BY_NC_4_0	2016-06-22T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:001664	001664		Julio Rafael Contreras Roqué															PRESENT																																									SOUTH_AMERICA				AR	Río Negro	Bariloche		Bariloche																																																												Zonotrichia capensis (P.L.S.Müller, 1776)								Animalia	Chordata	Aves	Passeriformes		Passerellidae				Zonotrichia	Zonotrichia			capensis			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.210Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	5231103	5231103	1	44	212	729		9410667				6173226		5231103	Zonotrichia capensis	Zonotrichia capensis (P.L.S.Müller, 1776)	Zonotrichia capensis		EML	2025-11-25T07:12:45.210Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660907336				CC_BY_NC_4_0	2016-06-28T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:001676	001676		Julio Rafael Contreras Roqué															PRESENT																																									SOUTH_AMERICA				AR	Mendoza	Las Heras		Las Heras																																																												Leptasthenura aegithaloides (Kittlitz, 1830)								Animalia	Chordata	Aves	Passeriformes		Furnariidae				Leptasthenura	Leptasthenura			aegithaloides			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.239Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	2485141	2485141	1	44	212	729		5243				2485138		2485141	Leptasthenura aegithaloides	Leptasthenura aegithaloides (Kittlitz, 1830)	Leptasthenura aegithaloides		EML	2025-11-25T07:12:45.239Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660907335				CC_BY_NC_4_0	2016-06-21T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:001635	001635		Julio Rafael Contreras Roqué															PRESENT																																									SOUTH_AMERICA				AR	Neuquén	Los Lagos		Los Lagos																																																												Cinclodes oustaleti Scott, 1900								Animalia	Chordata	Aves	Passeriformes		Furnariidae				Cinclodes	Cinclodes			oustaleti			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.260Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE;TAXON_MATCH_HIGHERRANK				false	false	2485054	2485054	1	44	212	729		5243				2485047		2485054	Cinclodes oustaleti	Cinclodes oustaleti Scott, 1900	Cinclodes oustaleti homensis		EML	2025-11-25T07:12:45.260Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660907334				CC_BY_NC_4_0	2016-06-22T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:001650	001650		Julio Rafael Contreras Roqué															PRESENT																																									SOUTH_AMERICA				AR	Río Negro	Bariloche		Bariloche																																																												Geositta rufipennis giaii Contreras, 1976								Animalia	Chordata	Aves	Passeriformes		Furnariidae				Geositta	Geositta			rufipennis	giaii		SUBSPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.245Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	6171429	6171429	1	44	212	729		5243				2485862		2485868	Geositta rufipennis	Geositta rufipennis giaii Contreras, 1976	Geositta rufipennis giaii		EML	2025-11-25T07:12:45.245Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									
1660907333				CC_BY_NC_4_0									IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:001620	001620		Julio Rafael Contreras Roqué															PRESENT																																									SOUTH_AMERICA				AR	Mendoza	Capital		Capital																																																												Fringillidae								Animalia	Chordata	Aves	Passeriformes		Fringillidae											FAMILY				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.249Z						CONTINENT_DERIVED_FROM_COUNTRY;MODIFIED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE;TAXON_MATCH_HIGHERRANK				false	false	5242	5242	1	44	212	729		5242								Fringillidae	N/A		EML	2025-11-25T07:12:45.249Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									
1660907332				CC_BY_NC_4_0									IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:001571	001571		Julio Rafael Contreras Roqué															PRESENT																																									SOUTH_AMERICA				AR	Neuquén	Collón Curá		Soñicó																																																												Geositta cunicularia (Vieillot, 1816)								Animalia	Chordata	Aves	Passeriformes		Furnariidae				Geositta	Geositta			cunicularia			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.285Z						CONTINENT_DERIVED_FROM_COUNTRY;MODIFIED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	2485888	2485888	1	44	212	729		5243				2485862		2485888	Geositta cunicularia	Geositta cunicularia (Vieillot, 1816)	Geositta cunicularia		EML	2025-11-25T07:12:45.285Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
